Enhet;År;Kommunenummer;Kommune;Bosetting;Antall
Personer;1995;1101;Eigersund;Vedtak om bosetting;.
Personer;1995;1102;Sandnes (t.o.m. 2019);Anmodning om bosetting;50
Personer;1995;1102;Sandnes (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1102;Sandnes (t.o.m. 2019);Vedtak om bosetting;30
Personer;1995;1103;Stavanger;Anmodning om bosetting;120
Personer;1995;1103;Stavanger;Faktisk bosetting;.
Personer;1995;1103;Stavanger;Vedtak om bosetting;120
Personer;1995;1106;Haugesund;Anmodning om bosetting;36
Personer;1995;1106;Haugesund;Faktisk bosetting;.
Personer;1995;1106;Haugesund;Vedtak om bosetting;36
Personer;1995;1111;Sokndal;Anmodning om bosetting;.
Personer;1995;1111;Sokndal;Faktisk bosetting;.
Personer;1995;1111;Sokndal;Vedtak om bosetting;.
Personer;1995;1112;Lund;Anmodning om bosetting;.
Personer;1995;1112;Lund;Faktisk bosetting;.
Personer;1995;1112;Lund;Vedtak om bosetting;.
Personer;1995;1114;Bjerkreim;Anmodning om bosetting;.
Personer;1995;1114;Bjerkreim;Faktisk bosetting;.
Personer;1995;1114;Bjerkreim;Vedtak om bosetting;.
Personer;1995;1119;Hå;Anmodning om bosetting;10
Personer;1995;1119;Hå;Faktisk bosetting;.
Personer;1995;1119;Hå;Vedtak om bosetting;10
Personer;1995;1120;Klepp;Anmodning om bosetting;20
Personer;1995;1120;Klepp;Faktisk bosetting;.
Personer;1995;1120;Klepp;Vedtak om bosetting;20
Personer;1995;1121;Time;Anmodning om bosetting;15
Personer;1995;1121;Time;Faktisk bosetting;.
Personer;1995;1121;Time;Vedtak om bosetting;20
Personer;1995;1122;Gjesdal;Anmodning om bosetting;15
Personer;1995;1122;Gjesdal;Faktisk bosetting;.
Personer;1995;1122;Gjesdal;Vedtak om bosetting;10
Personer;1995;1124;Sola;Anmodning om bosetting;30
Personer;1995;1124;Sola;Faktisk bosetting;.
Personer;1995;1124;Sola;Vedtak om bosetting;20
Personer;1995;1127;Randaberg;Anmodning om bosetting;10
Personer;1995;1127;Randaberg;Faktisk bosetting;.
Personer;1995;1127;Randaberg;Vedtak om bosetting;10
Personer;1995;1129;Forsand (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1129;Forsand (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1129;Forsand (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1130;Strand;Anmodning om bosetting;10
Personer;1995;1130;Strand;Faktisk bosetting;.
Personer;1995;1130;Strand;Vedtak om bosetting;.
Personer;1995;1133;Hjelmeland;Anmodning om bosetting;.
Personer;1995;1133;Hjelmeland;Faktisk bosetting;.
Personer;1995;1133;Hjelmeland;Vedtak om bosetting;.
Personer;1995;1134;Suldal;Anmodning om bosetting;.
Personer;1995;1134;Suldal;Faktisk bosetting;.
Personer;1995;1134;Suldal;Vedtak om bosetting;.
Personer;1995;1135;Sauda;Anmodning om bosetting;.
Personer;1995;1135;Sauda;Faktisk bosetting;.
Personer;1995;1135;Sauda;Vedtak om bosetting;.
Personer;1995;1141;Finnøy (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1141;Finnøy (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1141;Finnøy (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1142;Rennesøy (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1142;Rennesøy (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1142;Rennesøy (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1144;Kvitsøy;Anmodning om bosetting;.
Personer;1995;1144;Kvitsøy;Faktisk bosetting;.
Personer;1995;1144;Kvitsøy;Vedtak om bosetting;.
Personer;1995;1145;Bokn;Anmodning om bosetting;.
Personer;1995;1145;Bokn;Faktisk bosetting;.
Personer;1995;1145;Bokn;Vedtak om bosetting;.
Personer;1995;1146;Tysvær;Anmodning om bosetting;.
Personer;1995;1146;Tysvær;Faktisk bosetting;.
Personer;1995;1146;Tysvær;Vedtak om bosetting;.
Personer;1995;1149;Karmøy;Anmodning om bosetting;30
Personer;1995;1149;Karmøy;Faktisk bosetting;.
Personer;1995;1149;Karmøy;Vedtak om bosetting;30
Personer;1995;1151;Utsira;Anmodning om bosetting;.
Personer;1995;1151;Utsira;Faktisk bosetting;.
Personer;1995;1151;Utsira;Vedtak om bosetting;.
Personer;1995;1154;;Anmodning om bosetting;10
Personer;1995;1154;;Faktisk bosetting;.
Personer;1995;1154;;Vedtak om bosetting;.
Personer;1995;1159;;Anmodning om bosetting;.
Personer;1995;1159;;Faktisk bosetting;.
Personer;1995;1159;;Vedtak om bosetting;.
Personer;1995;1160;Vindafjord;Anmodning om bosetting;.
Personer;1995;1160;Vindafjord;Faktisk bosetting;.
Personer;1995;1160;Vindafjord;Vedtak om bosetting;.
Personer;1995;1201;;Anmodning om bosetting;200
Personer;1995;1201;;Faktisk bosetting;.
Personer;1995;1201;;Vedtak om bosetting;200
Personer;1995;1211;;Anmodning om bosetting;10
Personer;1995;1211;;Faktisk bosetting;.
Personer;1995;1211;;Vedtak om bosetting;.
Personer;1995;1214;;Anmodning om bosetting;10
Personer;1995;1214;;Faktisk bosetting;.
Personer;1995;1214;;Vedtak om bosetting;10
Personer;1995;1216;;Anmodning om bosetting;.
Personer;1995;1216;;Faktisk bosetting;.
Personer;1995;1216;;Vedtak om bosetting;.
Personer;1995;1219;;Anmodning om bosetting;10
Personer;1995;1219;;Faktisk bosetting;.
Personer;1995;1219;;Vedtak om bosetting;15
Personer;1995;1221;;Anmodning om bosetting;10
Personer;1995;1221;;Faktisk bosetting;.
Personer;1995;1221;;Vedtak om bosetting;10
Personer;1995;1222;;Anmodning om bosetting;10
Personer;1995;1222;;Faktisk bosetting;.
Personer;1995;1222;;Vedtak om bosetting;10
Personer;1995;1223;;Anmodning om bosetting;.
Personer;1995;1223;;Faktisk bosetting;.
Personer;1995;1223;;Vedtak om bosetting;.
Personer;1995;1224;;Anmodning om bosetting;10
Personer;1995;1224;;Faktisk bosetting;.
Personer;1995;1224;;Vedtak om bosetting;10
Personer;1995;1227;Jondal (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1227;Jondal (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1227;Jondal (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1228;Odda (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1228;Odda (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1228;Odda (t.o.m. 2019);Vedtak om bosetting;10
Personer;1995;1231;Ullensvang (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1231;Ullensvang (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1231;Ullensvang (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1232;;Anmodning om bosetting;.
Personer;1995;1232;;Faktisk bosetting;.
Personer;1995;1232;;Vedtak om bosetting;.
Personer;1995;1233;;Anmodning om bosetting;.
Personer;1995;1233;;Faktisk bosetting;.
Personer;1995;1233;;Vedtak om bosetting;.
Personer;1995;1234;Granvin (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1234;Granvin (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1234;Granvin (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1235;Voss (t.o.m. 2019);Anmodning om bosetting;15
Personer;1995;1235;Voss (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1235;Voss (t.o.m. 2019);Vedtak om bosetting;15
Personer;1995;1238;;Anmodning om bosetting;15
Personer;1995;1238;;Faktisk bosetting;.
Personer;1995;1238;;Vedtak om bosetting;10
Personer;1995;1241;Fusa (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1241;Fusa (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1241;Fusa (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1242;;Anmodning om bosetting;10
Personer;1995;1242;;Faktisk bosetting;.
Personer;1995;1242;;Vedtak om bosetting;.
Personer;1995;1243;Os (Hordaland) (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1243;Os (Hordaland) (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1243;Os (Hordaland) (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1244;;Anmodning om bosetting;.
Personer;1995;1244;;Faktisk bosetting;.
Personer;1995;1244;;Vedtak om bosetting;.
Personer;1995;1245;Sund (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1245;Sund (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1245;Sund (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1246;Fjell (t.o.m. 2019);Anmodning om bosetting;30
Personer;1995;1246;Fjell (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1246;Fjell (t.o.m. 2019);Vedtak om bosetting;15
Personer;1995;1247;;Anmodning om bosetting;15
Personer;1995;1247;;Faktisk bosetting;.
Personer;1995;1247;;Vedtak om bosetting;15
Personer;1995;1251;;Anmodning om bosetting;.
Personer;1995;1251;;Faktisk bosetting;.
Personer;1995;1251;;Vedtak om bosetting;.
Personer;1995;1252;;Anmodning om bosetting;.
Personer;1995;1252;;Faktisk bosetting;.
Personer;1995;1252;;Vedtak om bosetting;.
Personer;1995;1253;;Anmodning om bosetting;10
Personer;1995;1253;;Faktisk bosetting;.
Personer;1995;1253;;Vedtak om bosetting;10
Personer;1995;1256;Meland (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1256;Meland (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1256;Meland (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1259;Øygarden (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1259;Øygarden (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1259;Øygarden (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1260;Radøy (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1260;Radøy (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1260;Radøy (t.o.m. 2019);Vedtak om bosetting;15
Personer;1995;1263;Lindås (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1263;Lindås (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1263;Lindås (t.o.m. 2019);Vedtak om bosetting;10
Personer;1995;1264;;Anmodning om bosetting;.
Personer;1995;1264;;Faktisk bosetting;.
Personer;1995;1264;;Vedtak om bosetting;.
Personer;1995;1265;;Anmodning om bosetting;.
Personer;1995;1265;;Faktisk bosetting;.
Personer;1995;1265;;Vedtak om bosetting;.
Personer;1995;1266;;Anmodning om bosetting;.
Personer;1995;1266;;Faktisk bosetting;.
Personer;1995;1266;;Vedtak om bosetting;.
Personer;1995;1401;Flora (t.o.m. 2019);Anmodning om bosetting;25
Personer;1995;1401;Flora (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1401;Flora (t.o.m. 2019);Vedtak om bosetting;10
Personer;1995;1411;;Anmodning om bosetting;.
Personer;1995;1411;;Faktisk bosetting;.
Personer;1995;1411;;Vedtak om bosetting;.
Personer;1995;1412;;Anmodning om bosetting;.
Personer;1995;1412;;Faktisk bosetting;.
Personer;1995;1412;;Vedtak om bosetting;.
Personer;1995;1413;;Anmodning om bosetting;.
Personer;1995;1413;;Faktisk bosetting;.
Personer;1995;1413;;Vedtak om bosetting;.
Personer;1995;1416;;Anmodning om bosetting;10
Personer;1995;1416;;Faktisk bosetting;.
Personer;1995;1416;;Vedtak om bosetting;.
Personer;1995;1417;;Anmodning om bosetting;.
Personer;1995;1417;;Faktisk bosetting;.
Personer;1995;1417;;Vedtak om bosetting;.
Personer;1995;1418;Balestrand (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1418;Balestrand (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1418;Balestrand (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1419;Leikanger (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1419;Leikanger (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1419;Leikanger (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1420;Sogndal (t.o.m. 2019);Anmodning om bosetting;15
Personer;1995;1420;Sogndal (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1420;Sogndal (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1421;;Anmodning om bosetting;.
Personer;1995;1421;;Faktisk bosetting;.
Personer;1995;1421;;Vedtak om bosetting;.
Personer;1995;1422;;Anmodning om bosetting;10
Personer;1995;1422;;Faktisk bosetting;.
Personer;1995;1422;;Vedtak om bosetting;0
Personer;1995;1424;;Anmodning om bosetting;15
Personer;1995;1424;;Faktisk bosetting;.
Personer;1995;1424;;Vedtak om bosetting;15
Personer;1995;1426;;Anmodning om bosetting;10
Personer;1995;1426;;Faktisk bosetting;.
Personer;1995;1426;;Vedtak om bosetting;10
Personer;1995;1428;;Anmodning om bosetting;10
Personer;1995;1428;;Faktisk bosetting;.
Personer;1995;1428;;Vedtak om bosetting;.
Personer;1995;1429;;Anmodning om bosetting;10
Personer;1995;1429;;Faktisk bosetting;.
Personer;1995;1429;;Vedtak om bosetting;.
Personer;1995;1430;Gaular (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1430;Gaular (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1430;Gaular (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1431;Jølster (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1431;Jølster (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1431;Jølster (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1432;Førde (t.o.m. 2019);Anmodning om bosetting;20
Personer;1995;1432;Førde (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1432;Førde (t.o.m. 2019);Vedtak om bosetting;20
Personer;1995;1433;Naustdal (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1433;Naustdal (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1433;Naustdal (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1438;;Anmodning om bosetting;.
Personer;1995;1438;;Faktisk bosetting;.
Personer;1995;1438;;Vedtak om bosetting;.
Personer;1995;1439;Vågsøy (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1439;Vågsøy (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1439;Vågsøy (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1441;Selje (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1441;Selje (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1441;Selje (t.o.m. 2019);Vedtak om bosetting;10
Personer;1995;1443;Eid (t.o.m. 2019);Anmodning om bosetting;15
Personer;1995;1443;Eid (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1443;Eid (t.o.m. 2019);Vedtak om bosetting;15
Personer;1995;1444;Hornindal (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1444;Hornindal (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1444;Hornindal (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1445;;Anmodning om bosetting;10
Personer;1995;1445;;Faktisk bosetting;.
Personer;1995;1445;;Vedtak om bosetting;.
Personer;1995;1449;;Anmodning om bosetting;20
Personer;1995;1449;;Faktisk bosetting;.
Personer;1995;1449;;Vedtak om bosetting;20
Personer;1995;1502;Molde (t.o.m. 2019);Anmodning om bosetting;30
Personer;1995;1502;Molde (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1502;Molde (t.o.m. 2019);Vedtak om bosetting;30
Personer;1995;1503;;Anmodning om bosetting;30
Personer;1995;1503;;Faktisk bosetting;.
Personer;1995;1503;;Vedtak om bosetting;0
Personer;1995;1504;Ålesund (t.o.m. 2019);Anmodning om bosetting;40
Personer;1995;1504;Ålesund (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1504;Ålesund (t.o.m. 2019);Vedtak om bosetting;28
Personer;1995;1505;Kristiansund;Anmodning om bosetting;.
Personer;1995;1505;Kristiansund;Faktisk bosetting;.
Personer;1995;1505;Kristiansund;Vedtak om bosetting;.
Personer;1995;1511;Vanylven;Anmodning om bosetting;.
Personer;1995;1511;Vanylven;Faktisk bosetting;.
Personer;1995;1511;Vanylven;Vedtak om bosetting;.
Personer;1995;1514;Sande (Møre og Romsdal);Anmodning om bosetting;.
Personer;1995;1514;Sande (Møre og Romsdal);Faktisk bosetting;.
Personer;1995;1514;Sande (Møre og Romsdal);Vedtak om bosetting;.
Personer;1995;1515;Herøy (Møre og Romsdal);Anmodning om bosetting;10
Personer;1995;1515;Herøy (Møre og Romsdal);Faktisk bosetting;.
Personer;1995;1515;Herøy (Møre og Romsdal);Vedtak om bosetting;10
Personer;1995;1516;Ulstein;Anmodning om bosetting;10
Personer;1995;1516;Ulstein;Faktisk bosetting;.
Personer;1995;1516;Ulstein;Vedtak om bosetting;10
Personer;1995;1517;Hareid;Anmodning om bosetting;10
Personer;1995;1517;Hareid;Faktisk bosetting;.
Personer;1995;1517;Hareid;Vedtak om bosetting;4
Personer;1995;1519;Volda (t.o.m. 2019);Anmodning om bosetting;20
Personer;1995;1519;Volda (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1519;Volda (t.o.m. 2019);Vedtak om bosetting;20
Personer;1995;1520;Ørsta;Anmodning om bosetting;20
Personer;1995;1520;Ørsta;Faktisk bosetting;.
Personer;1995;1520;Ørsta;Vedtak om bosetting;20
Personer;1995;1523;Ørskog (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1523;Ørskog (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1523;Ørskog (t.o.m. 2019);Vedtak om bosetting;15
Personer;1995;1524;Norddal (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1524;Norddal (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1524;Norddal (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1525;Stranda;Anmodning om bosetting;10
Personer;1995;1525;Stranda;Faktisk bosetting;.
Personer;1995;1525;Stranda;Vedtak om bosetting;10
Personer;1995;1526;Stordal (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1526;Stordal (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1526;Stordal (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1528;Sykkylven;Anmodning om bosetting;10
Personer;1995;1528;Sykkylven;Faktisk bosetting;.
Personer;1995;1528;Sykkylven;Vedtak om bosetting;10
Personer;1995;1529;Skodje (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1529;Skodje (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1529;Skodje (t.o.m. 2019);Vedtak om bosetting;10
Personer;1995;1531;Sula;Anmodning om bosetting;10
Personer;1995;1531;Sula;Faktisk bosetting;.
Personer;1995;1531;Sula;Vedtak om bosetting;.
Personer;1995;1532;Giske;Anmodning om bosetting;10
Personer;1995;1532;Giske;Faktisk bosetting;.
Personer;1995;1532;Giske;Vedtak om bosetting;13
Personer;1995;1534;Haram (t.o.m. 2019);Anmodning om bosetting;10
Personer;1995;1534;Haram (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1534;Haram (t.o.m. 2019);Vedtak om bosetting;10
Personer;1995;1535;Vestnes;Anmodning om bosetting;.
Personer;1995;1535;Vestnes;Faktisk bosetting;.
Personer;1995;1535;Vestnes;Vedtak om bosetting;.
Personer;1995;1539;Rauma;Anmodning om bosetting;10
Personer;1995;1539;Rauma;Faktisk bosetting;.
Personer;1995;1539;Rauma;Vedtak om bosetting;10
Personer;1995;1543;Nesset (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1543;Nesset (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1543;Nesset (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1545;Midsund (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1545;Midsund (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1545;Midsund (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1546;Sandøy (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1546;Sandøy (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1546;Sandøy (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1547;Aukra;Anmodning om bosetting;8
Personer;1995;1547;Aukra;Faktisk bosetting;.
Personer;1995;1547;Aukra;Vedtak om bosetting;8
Personer;1995;1548;Fræna (t.o.m. 2019);Anmodning om bosetting;8
Personer;1995;1548;Fræna (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1548;Fræna (t.o.m. 2019);Vedtak om bosetting;8
Personer;1995;1551;Eide (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1551;Eide (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1551;Eide (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1554;Averøy;Anmodning om bosetting;10
Personer;1995;1554;Averøy;Faktisk bosetting;.
Personer;1995;1554;Averøy;Vedtak om bosetting;10
Personer;1995;1556;;Anmodning om bosetting;10
Personer;1995;1556;;Faktisk bosetting;.
Personer;1995;1556;;Vedtak om bosetting;10
Personer;1995;1557;Gjemnes;Anmodning om bosetting;18
Personer;1995;1557;Gjemnes;Faktisk bosetting;.
Personer;1995;1557;Gjemnes;Vedtak om bosetting;18
Personer;1995;1560;Tingvoll;Anmodning om bosetting;10
Personer;1995;1560;Tingvoll;Faktisk bosetting;.
Personer;1995;1560;Tingvoll;Vedtak om bosetting;10
Personer;1995;1563;Sunndal;Anmodning om bosetting;10
Personer;1995;1563;Sunndal;Faktisk bosetting;.
Personer;1995;1563;Sunndal;Vedtak om bosetting;10
Personer;1995;1566;Surnadal;Anmodning om bosetting;10
Personer;1995;1566;Surnadal;Faktisk bosetting;.
Personer;1995;1566;Surnadal;Vedtak om bosetting;10
Personer;1995;1567;;Anmodning om bosetting;0
Personer;1995;1567;;Faktisk bosetting;.
Personer;1995;1567;;Vedtak om bosetting;0
Personer;1995;1569;;Anmodning om bosetting;.
Personer;1995;1569;;Faktisk bosetting;.
Personer;1995;1569;;Vedtak om bosetting;.
Personer;1995;1571;Halsa (t.o.m. 2019);Anmodning om bosetting;.
Personer;1995;1571;Halsa (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1571;Halsa (t.o.m. 2019);Vedtak om bosetting;.
Personer;1995;1572;;Anmodning om bosetting;.
Personer;1995;1572;;Faktisk bosetting;.
Personer;1995;1572;;Vedtak om bosetting;.
Personer;1995;1573;Smøla;Anmodning om bosetting;.
Personer;1995;1573;Smøla;Faktisk bosetting;.
Personer;1995;1573;Smøla;Vedtak om bosetting;.
Personer;1995;1576;Aure;Anmodning om bosetting;.
Personer;1995;1576;Aure;Faktisk bosetting;.
Personer;1995;1576;Aure;Vedtak om bosetting;.
Personer;1995;1601;Trondheim (t.o.m. 2019);Anmodning om bosetting;350
Personer;1995;1601;Trondheim (t.o.m. 2019);Faktisk bosetting;.
Personer;1995;1601;Trondheim (t.o.m. 2019);Vedtak om bosetting;350
Personer;1995;1612;;Anmodning om bosetting;.
Personer;1995;1612;;Faktisk bosetting;.
Personer;1995;1612;;Vedtak om bosetting;.
